1639128850.0548406, 55.4714853, 10.324326
1639128850.0555391, 55.4714853, 10.324326
1639128851.054353, 55.4714852, 10.3243257
1639128852.0544736, 55.4714853, 10.3243255
1639128853.0544329, 55.4714853, 10.3243255
1639128854.0544045, 55.4714855, 10.324326
1639128855.0544643, 55.4714855, 10.3243261
1639128856.0543838, 55.4714852, 10.3243253
1639128857.0543206, 55.4714851, 10.3243245
1639128858.0536115, 55.4714848, 10.3243275
1639128859.054461, 55.4714848, 10.3243298
1639128860.054457, 55.4714845, 10.324329
1639128861.054392, 55.4714856, 10.3243269
1639128862.054427, 55.4714862, 10.3243264
1639128863.0543907, 55.471486, 10.3243258
1639128864.0544264, 55.4714851, 10.324325
1639128865.0544293, 55.471485, 10.3243257
1639128866.0544202, 55.4714852, 10.3243264
1639128867.0544133, 55.4714853, 10.3243266
1639128868.053875, 55.4714847, 10.3243253
1639128869.054418, 55.4714847, 10.324323
1639128870.0544121, 55.4714848, 10.3243231
1639128871.054431, 55.4714853, 10.3243235
1639128872.0544102, 55.4714883, 10.3243303
1639128873.0544198, 55.4714902, 10.3243352
1639128874.0544686, 55.4714908, 10.3243357
1639128875.0544748, 55.4714904, 10.3243353
1639128876.0544307, 55.4714911, 10.3243361
1639128877.0544763, 55.4714902, 10.3243387
1639128878.0544274, 55.471468, 10.3243429
1639128879.054415, 55.4714197, 10.3243457
1639128880.054426, 55.4713562, 10.3243442
1639128881.0544178, 55.4712929, 10.3243395
1639128882.0542803, 55.4712383, 10.3243322
1639128883.0544488, 55.4711971, 10.3243236
1639128884.0544307, 55.4711849, 10.3243138
1639128885.0544267, 55.4711844, 10.3243065
1639128886.0544329, 55.4711824, 10.3243054
1639128887.054414, 55.4711796, 10.3243023
1639128888.054407, 55.4711817, 10.3242828
1639128889.0544233, 55.4711812, 10.3242787
1639128890.054499, 55.4711811, 10.3242768
1639128891.0544064, 55.4711788, 10.3242923
1639128892.0544262, 55.4711716, 10.3243532
1639128893.0544724, 55.4711618, 10.3244507
1639128894.0544786, 55.471152, 10.3245613
1639128895.0544872, 55.4711447, 10.3246587
1639128896.054476, 55.471139, 10.3247376
1639128897.0544665, 55.471137, 10.3248154
1639128898.054461, 55.4711503, 10.3249106
1639128899.0544155, 55.4711867, 10.3249881
1639128900.0544062, 55.4712215, 10.3250152
1639128901.0544608, 55.4712974, 10.325007
1639128902.0544648, 55.4713266, 10.3249747
1639128903.0544589, 55.4713479, 10.3248653
1639128904.0544703, 55.4713368, 10.3247657
1639128905.054469, 55.4713239, 10.3247011
1639128906.0544207, 55.4713084, 10.3246131
1639128907.054417, 55.471306, 10.324554
1639128908.0544307, 55.4713066, 10.3245352
1639128909.0543914, 55.4713081, 10.3245331
1639128910.0544326, 55.4713217, 10.3245332
1639128911.0543883, 55.4713334, 10.3245314
1639128912.0544329, 55.4713405, 10.3245287
1639128913.0544593, 55.4713411, 10.3245076
1639128914.0544696, 55.4713288, 10.3244497
1639128915.054357, 55.4713031, 10.3243732
1639128916.0544245, 55.4712686, 10.3242967
1639128917.0544298, 55.4712304, 10.324224
1639128918.054424, 55.4711894, 10.324154
1639128919.0544121, 55.4711444, 10.3240954
1639128920.0544655, 55.4710868, 10.3240465
1639128921.0544293, 55.4710297, 10.3240119
1639128922.054233, 55.4710102, 10.3240013
1639128923.0543501, 55.471007, 10.3239956
1639128924.0544329, 55.471004, 10.3239563
1639128925.0544145, 55.471009, 10.3238787
1639128926.0544693, 55.4710308, 10.3237955
1639128927.0544689, 55.4710584, 10.3237482
1639128928.054431, 55.4710998, 10.3237395
1639128929.0544746, 55.4711432, 10.3237775
1639128930.0544446, 55.471187, 10.3238597
1639128931.054425, 55.4712279, 10.3239661
1639128932.0544527, 55.4712543, 10.3240466
1639128933.0544822, 55.4713045, 10.324218
1639128934.0544302, 55.4713417, 10.3243532
1639128935.0543876, 55.4713745, 10.3244728
1639128936.0544727, 55.4713904, 10.3245291
1639128937.054419, 55.4713931, 10.3245416
1639128938.054421, 55.4713934, 10.324548
1639128939.0544589, 55.4714036, 10.3245651
1639128940.0543728, 55.4714159, 10.3245827
1639128941.054442, 55.4714317, 10.3246196
1639128942.0545452, 55.4714424, 10.3246991
1639128943.0544162, 55.4714441, 10.3248106
1639128944.0543954, 55.4714317, 10.3249311
1639128945.054407, 55.4714103, 10.3250052
1639128946.0544214, 55.471339, 10.3251093
1639128947.0544791, 55.4712715, 10.3251429
1639128948.0543945, 55.4712093, 10.3251324
1639128949.0544577, 55.4711648, 10.3250706
1639128950.0544739, 55.4711427, 10.3249724
1639128951.0544314, 55.4711469, 10.324877
1639128952.0544376, 55.4711847, 10.3248124
1639128953.0544178, 55.4712383, 10.3247487
1639128954.0544055, 55.4712803, 10.3246571
1639128955.054424, 55.4713083, 10.3245404
1639128956.0544264, 55.4713192, 10.3244132
1639128957.0544145, 55.4713129, 10.3242838
1639128958.0537252, 55.4712909, 10.3241557
1639128959.054473, 55.4712568, 10.3240264
1639128960.054476, 55.4712064, 10.3239332
1639128961.0544248, 55.4711505, 10.3239009
1639128962.0544872, 55.471109, 10.3239282
1639128963.0544248, 55.4710977, 10.3240031
1639128964.0544212, 55.4711158, 10.3240958
1639128965.0544198, 55.4711472, 10.3241997
1639128966.0544226, 55.4711783, 10.3243216
1639128967.054467, 55.4712038, 10.3244528
1639128968.0544257, 55.4712172, 10.3245377
1639128969.0544143, 55.4712214, 10.3245597
1639128970.0544176, 55.4712484, 10.3246134
1639128971.0544286, 55.4712733, 10.3246364
1639128972.05444, 55.4713005, 10.3246498
1639128973.0544183, 55.4713056, 10.3246532
1639128974.0544646, 55.4713115, 10.3246538
1639128975.0544736, 55.4713152, 10.3246588
1639128976.0543168, 55.4713253, 10.324645
1639128977.0544276, 55.4713394, 10.3246173
1639128978.0544086, 55.4713589, 10.3245792
1639128979.054425, 55.4713673, 10.3245643
1639128980.0544183, 55.4713689, 10.3245629
1639128981.054498, 55.4713704, 10.3245593
1639128982.0544717, 55.4713785, 10.3245372
1639128983.0544622, 55.4713945, 10.324495
1639128984.0544739, 55.4714126, 10.324448
1639128985.0544748, 55.4714201, 10.3244274
1639128986.0544486, 55.4714214, 10.3244233
1639128987.054459, 55.4714211, 10.3244229
1639128988.054448, 55.4714205, 10.3244227
1639128989.0545113, 55.4714217, 10.3244183
1639128990.0544999, 55.4714319, 10.3243921
1639128991.0544736, 55.4714454, 10.3243599
1639128992.0544713, 55.4714549, 10.3243386
1639128993.0542784, 55.4714569, 10.3243333
1639128994.0543938, 55.4714569, 10.3243334
1639128995.054354, 55.4714567, 10.3243337
1639128996.054413, 55.4714565, 10.3243337
1639128997.0544093, 55.4714564, 10.3243335
1639128998.0544357, 55.4714563, 10.3243331
